Order_ID,Order_Date,Region,Category,Sales,Quantity,Customer_Type
8710,29/12/2023 21:00,East,Electronics,2358,1,Returning
8711,29/12/2023 22:00,West,Furniture,4142,3,Returning
8712,29/12/2023 23:00,West,Electronics,3529,3,Returning
8713,30/12/2023 0:00,West,Groceries,4840,3,New
8714,30/12/2023 1:00,East,Clothing,4074,3,New
8715,30/12/2023 2:00,East,Groceries,480,8,Returning
8716,30/12/2023 3:00,North,Furniture,3595,1,New
8717,30/12/2023 4:00,North,Groceries,2724,6,New
8718,30/12/2023 5:00,South,Furniture,181,6,Returning
8719,30/12/2023 6:00,North,Electronics,1331,1,New
8720,30/12/2023 7:00,South,Furniture,4617,1,Returning
8721,30/12/2023 8:00,West,Clothing,4638,3,Returning
8722,30/12/2023 9:00,North,Clothing,4014,8,New
8723,30/12/2023 10:00,East,Clothing,4911,6,Returning
8724,30/12/2023 11:00,North,Electronics,4052,4,Returning
8725,30/12/2023 12:00,South,Furniture,150,5,New
8726,30/12/2023 13:00,North,Electronics,1510,3,New
8727,30/12/2023 14:00,West,Groceries,250,6,Returning
8728,30/12/2023 15:00,East,Groceries,561,6,New
8729,30/12/2023 16:00,South,Groceries,1172,6,Returning
8730,30/12/2023 17:00,East,Groceries,2567,9,New
8731,30/12/2023 18:00,East,Clothing,4253,8,New
8732,30/12/2023 19:00,South,Furniture,4324,6,New
8733,30/12/2023 20:00,East,Clothing,3119,2,Returning
8734,30/12/2023 21:00,East,Furniture,4648,4,New
8735,30/12/2023 22:00,North,Furniture,2550,6,Returning
8736,30/12/2023 23:00,East,Electronics,4456,9,Returning
8737,31/12/2023 0:00,East,Groceries,2325,2,Returning
8738,31/12/2023 1:00,East,Furniture,1458,6,New
8739,31/12/2023 2:00,East,Groceries,4590,7,New
8740,31/12/2023 3:00,South,Groceries,2001,8,Returning
8741,31/12/2023 4:00,West,Groceries,2567,9,Returning
8742,31/12/2023 5:00,North,Clothing,1711,5,New
8743,31/12/2023 6:00,East,Groceries,3348,9,New
8744,31/12/2023 7:00,East,Furniture,4976,9,New
8745,31/12/2023 8:00,South,Clothing,225,7,New
8746,31/12/2023 9:00,West,Groceries,4509,2,Returning
8747,31/12/2023 10:00,East,Electronics,119,8,Returning
8748,31/12/2023 11:00,South,Groceries,1885,5,New
8749,31/12/2023 12:00,North,Groceries,926,8,Returning
8750,31/12/2023 13:00,North,Clothing,3811,2,New
8751,31/12/2023 14:00,East,Furniture,348,7,New
8752,31/12/2023 15:00,East,Groceries,2812,5,New
8753,31/12/2023 16:00,West,Clothing,1545,4,New
8754,31/12/2023 17:00,West,Clothing,755,6,Returning
8755,31/12/2023 18:00,East,Furniture,3882,5,Returning
8756,31/12/2023 19:00,South,Clothing,1165,6,Returning
8757,31/12/2023 20:00,West,Furniture,1196,9,New
8758,31/12/2023 21:00,East,Electronics,1448,1,Returning
8759,31/12/2023 22:00,West,Groceries,2975,1,New
8760,31/12/2023 23:00,East,Clothing,3332,6,Returning
8761,01/01/2024 0:00,North,Electronics,186,2,New
8762,01/01/2024 1:00,East,Clothing,1285,8,Returning
8763,01/01/2024 2:00,North,Clothing,2212,7,New
8764,01/01/2024 3:00,West,Electronics,1727,6,Returning
8765,01/01/2024 4:00,East,Clothing,4432,4,Returning
8766,01/01/2024 5:00,West,Clothing,3960,9,Returning
8767,01/01/2024 6:00,North,Electronics,3167,7,Returning
8768,01/01/2024 7:00,East,Clothing,1756,7,Returning
8769,01/01/2024 8:00,West,Furniture,3533,5,Returning
8770,01/01/2024 9:00,North,Clothing,4234,1,Returning
8771,01/01/2024 10:00,West,Groceries,3015,2,New
8772,01/01/2024 11:00,South,Clothing,3944,8,New
8773,01/01/2024 12:00,North,Groceries,3771,5,New
8774,01/01/2024 13:00,North,Groceries,2902,2,Returning
8775,01/01/2024 14:00,North,Clothing,1630,5,Returning
8776,01/01/2024 15:00,East,Electronics,3754,8,New
8777,01/01/2024 16:00,East,Furniture,1113,4,Returning
8778,01/01/2024 17:00,East,Furniture,3919,3,New
8779,01/01/2024 18:00,South,Clothing,4042,5,Returning
8780,01/01/2024 19:00,South,Electronics,4129,7,New
8781,01/01/2024 20:00,North,Electronics,2417,2,Returning
8782,01/01/2024 21:00,South,Furniture,1043,1,Returning
8783,01/01/2024 22:00,West,Electronics,589,5,Returning
8784,01/01/2024 23:00,North,Clothing,3742,7,Returning
8785,02/01/2024 0:00,North,Clothing,4443,8,Returning
8786,02/01/2024 1:00,West,Electronics,3289,8,Returning
8787,02/01/2024 2:00,North,Clothing,806,9,New
8788,02/01/2024 3:00,South,Groceries,4681,1,New
8789,02/01/2024 4:00,East,Furniture,4947,7,New
8790,02/01/2024 5:00,West,Clothing,2224,8,Returning
8791,02/01/2024 6:00,South,Electronics,3015,6,New
8792,02/01/2024 7:00,West,Furniture,3908,4,Returning
8793,02/01/2024 8:00,West,Clothing,3708,7,New
8794,02/01/2024 9:00,North,Furniture,4842,3,New
8795,02/01/2024 10:00,North,Electronics,663,2,New
8796,02/01/2024 11:00,South,Groceries,2946,6,Returning
8797,02/01/2024 12:00,West,Groceries,3490,2,Returning
8798,02/01/2024 13:00,North,Clothing,4461,6,New
8799,02/01/2024 14:00,North,Groceries,4383,3,Returning
8800,02/01/2024 15:00,West,Clothing,4892,2,New
8801,02/01/2024 16:00,South,Furniture,2609,8,Returning
8802,02/01/2024 17:00,South,Clothing,4171,4,New
8803,02/01/2024 18:00,West,Clothing,2194,4,Returning
8804,02/01/2024 19:00,South,Clothing,2169,7,New
8805,02/01/2024 20:00,North,Groceries,1341,8,Returning
8806,02/01/2024 21:00,West,Clothing,4109,9,Returning
8807,02/01/2024 22:00,North,Electronics,4930,8,New
8808,02/01/2024 23:00,East,Clothing,1356,4,Returning
8809,03/01/2024 0:00,East,Furniture,375,2,Returning
8810,03/01/2024 1:00,South,Electronics,4096,5,Returning
8811,03/01/2024 2:00,East,Furniture,3139,7,Returning
8812,03/01/2024 3:00,North,Furniture,4803,2,Returning
8813,03/01/2024 4:00,East,Furniture,1336,4,Returning
8814,03/01/2024 5:00,North,Electronics,448,6,Returning
8815,03/01/2024 6:00,South,Electronics,2513,8,Returning
8816,03/01/2024 7:00,South,Groceries,519,6,Returning
8817,03/01/2024 8:00,North,Electronics,1383,6,New
8818,03/01/2024 9:00,East,Clothing,717,6,Returning
8819,03/01/2024 10:00,South,Furniture,1198,4,Returning
8820,03/01/2024 11:00,West,Groceries,620,3,New
8821,03/01/2024 12:00,South,Electronics,4774,1,Returning
8822,03/01/2024 13:00,East,Furniture,1465,2,Returning
8823,03/01/2024 14:00,West,Electronics,2275,2,Returning
8824,03/01/2024 15:00,East,Groceries,4503,7,Returning
8825,03/01/2024 16:00,North,Electronics,3419,6,New
8826,03/01/2024 17:00,West,Electronics,3128,8,Returning
8827,03/01/2024 18:00,East,Furniture,3557,9,Returning
8828,03/01/2024 19:00,West,Clothing,4161,5,New
8829,03/01/2024 20:00,East,Electronics,4401,3,New
8830,03/01/2024 21:00,West,Groceries,3249,4,New
8831,03/01/2024 22:00,East,Electronics,4461,8,Returning
8832,03/01/2024 23:00,North,Electronics,2723,3,New
8833,04/01/2024 0:00,West,Clothing,1459,2,Returning
8834,04/01/2024 1:00,West,Furniture,4412,7,New
8835,04/01/2024 2:00,West,Groceries,2753,4,New
8836,04/01/2024 3:00,West,Furniture,4540,8,Returning
8837,04/01/2024 4:00,North,Furniture,297,1,New
8838,04/01/2024 5:00,West,Furniture,2048,8,Returning
8839,04/01/2024 6:00,South,Electronics,4744,5,New
8840,04/01/2024 7:00,North,Clothing,1323,2,New
8841,04/01/2024 8:00,South,Electronics,4714,1,Returning
8842,04/01/2024 9:00,West,Groceries,4774,6,Returning
8843,04/01/2024 10:00,East,Clothing,4423,9,New
8844,04/01/2024 11:00,South,Furniture,2862,9,Returning
8845,04/01/2024 12:00,West,Clothing,3270,9,New
8846,04/01/2024 13:00,South,Groceries,4361,4,Returning
8847,04/01/2024 14:00,West,Electronics,3902,6,New
8848,04/01/2024 15:00,West,Electronics,3187,6,Returning
8849,04/01/2024 16:00,West,Furniture,4913,5,New
8850,04/01/2024 17:00,East,Electronics,3460,2,New
8851,04/01/2024 18:00,South,Electronics,4880,7,New
8852,04/01/2024 19:00,North,Groceries,381,1,New
8853,04/01/2024 20:00,North,Clothing,781,6,Returning
8854,04/01/2024 21:00,North,Electronics,2312,5,Returning
8855,04/01/2024 22:00,North,Groceries,1986,5,Returning
8856,04/01/2024 23:00,West,Groceries,3935,8,New
8857,05/01/2024 0:00,South,Furniture,887,9,New
8858,05/01/2024 1:00,South,Groceries,4883,7,New
8859,05/01/2024 2:00,East,Furniture,1644,8,Returning
8860,05/01/2024 3:00,South,Electronics,2202,2,Returning
8861,05/01/2024 4:00,South,Furniture,1446,2,Returning
8862,05/01/2024 5:00,South,Groceries,2939,8,Returning
8863,05/01/2024 6:00,East,Clothing,387,6,New
8864,05/01/2024 7:00,North,Clothing,833,8,New
8865,05/01/2024 8:00,South,Electronics,3754,9,New
8866,05/01/2024 9:00,East,Electronics,1014,9,New
8867,05/01/2024 10:00,East,Clothing,1254,6,Returning
8868,05/01/2024 11:00,West,Furniture,3986,8,New
8869,05/01/2024 12:00,East,Electronics,557,2,Returning
8870,05/01/2024 13:00,North,Groceries,2244,8,Returning
8871,05/01/2024 14:00,South,Electronics,213,3,New
8872,05/01/2024 15:00,East,Furniture,1799,1,Returning
8873,05/01/2024 16:00,North,Electronics,3525,7,Returning
8874,05/01/2024 17:00,East,Groceries,542,1,New
8875,05/01/2024 18:00,East,Groceries,4453,1,Returning
8876,05/01/2024 19:00,East,Groceries,4557,1,New
8877,05/01/2024 20:00,East,Furniture,614,4,Returning
8878,05/01/2024 21:00,East,Furniture,4955,4,Returning
8879,05/01/2024 22:00,North,Groceries,1558,6,Returning
8880,05/01/2024 23:00,South,Groceries,512,3,Returning
8881,06/01/2024 0:00,South,Furniture,125,6,Returning
8882,06/01/2024 1:00,South,Furniture,2102,7,New
8883,06/01/2024 2:00,South,Furniture,3186,1,Returning
8884,06/01/2024 3:00,North,Clothing,1728,6,Returning
8885,06/01/2024 4:00,West,Furniture,4200,1,Returning
8886,06/01/2024 5:00,West,Groceries,3611,7,Returning
8887,06/01/2024 6:00,North,Clothing,1816,5,New
8888,06/01/2024 7:00,North,Furniture,3698,4,Returning
8889,06/01/2024 8:00,East,Groceries,4708,1,Returning
8890,06/01/2024 9:00,East,Electronics,556,9,Returning
8891,06/01/2024 10:00,East,Clothing,1600,7,New
8892,06/01/2024 11:00,South,Groceries,2370,2,Returning
8893,06/01/2024 12:00,East,Electronics,2540,4,Returning
8894,06/01/2024 13:00,West,Groceries,2757,4,Returning
8895,06/01/2024 14:00,South,Furniture,1573,8,New
8896,06/01/2024 15:00,East,Furniture,3370,2,Returning
8897,06/01/2024 16:00,South,Electronics,3261,5,Returning
8898,06/01/2024 17:00,West,Furniture,2931,8,Returning
8899,06/01/2024 18:00,East,Groceries,657,6,New
8900,06/01/2024 19:00,West,Electronics,2437,4,Returning
8901,06/01/2024 20:00,West,Groceries,1846,5,Returning
8902,06/01/2024 21:00,West,Groceries,2506,2,Returning
8903,06/01/2024 22:00,East,Groceries,4617,5,Returning
8904,06/01/2024 23:00,North,Furniture,2455,3,New
8905,07/01/2024 0:00,East,Furniture,169,3,New
8906,07/01/2024 1:00,West,Groceries,2250,7,New
8907,07/01/2024 2:00,East,Clothing,4121,3,Returning
8908,07/01/2024 3:00,West,Groceries,3922,4,New
8909,07/01/2024 4:00,North,Groceries,2616,7,Returning
8910,07/01/2024 5:00,South,Electronics,1324,3,Returning
8911,07/01/2024 6:00,North,Groceries,2379,2,Returning
8912,07/01/2024 7:00,North,Furniture,2862,7,New
8913,07/01/2024 8:00,South,Electronics,4999,5,New
8914,07/01/2024 9:00,East,Clothing,3256,1,Returning
8915,07/01/2024 10:00,South,Electronics,3502,8,Returning
8916,07/01/2024 11:00,East,Clothing,2508,3,New
8917,07/01/2024 12:00,East,Electronics,1837,7,New
8918,07/01/2024 13:00,West,Electronics,4083,6,Returning
8919,07/01/2024 14:00,West,Clothing,2525,6,New
8920,07/01/2024 15:00,South,Furniture,4974,8,Returning
8921,07/01/2024 16:00,North,Furniture,2340,4,New
8922,07/01/2024 17:00,South,Furniture,433,4,New
8923,07/01/2024 18:00,East,Electronics,3445,3,New
8924,07/01/2024 19:00,West,Groceries,329,1,Returning
8925,07/01/2024 20:00,South,Electronics,1327,3,Returning
8926,07/01/2024 21:00,South,Groceries,1833,1,Returning
8927,07/01/2024 22:00,West,Groceries,3723,6,Returning
8928,07/01/2024 23:00,West,Furniture,2522,8,New
8929,08/01/2024 0:00,West,Groceries,240,3,Returning
8930,08/01/2024 1:00,East,Electronics,3123,4,New
8931,08/01/2024 2:00,West,Electronics,2116,5,Returning
8932,08/01/2024 3:00,North,Furniture,4617,7,Returning
8933,08/01/2024 4:00,South,Clothing,2548,6,Returning
8934,08/01/2024 5:00,West,Electronics,3574,2,New
8935,08/01/2024 6:00,West,Groceries,1172,7,New
8936,08/01/2024 7:00,East,Electronics,3829,8,New
8937,08/01/2024 8:00,East,Electronics,3633,1,Returning
8938,08/01/2024 9:00,South,Electronics,4530,6,Returning
8939,08/01/2024 10:00,North,Clothing,266,9,New
8940,08/01/2024 11:00,South,Groceries,2293,7,New
8941,08/01/2024 12:00,West,Furniture,3428,5,New
8942,08/01/2024 13:00,North,Electronics,566,9,New
8943,08/01/2024 14:00,North,Groceries,2112,2,Returning
8944,08/01/2024 15:00,North,Groceries,4717,7,Returning
8945,08/01/2024 16:00,North,Furniture,2236,9,Returning
8946,08/01/2024 17:00,South,Electronics,4928,2,Returning
8947,08/01/2024 18:00,East,Clothing,379,6,Returning
8948,08/01/2024 19:00,East,Groceries,3617,9,New
8949,08/01/2024 20:00,West,Furniture,2947,3,New
8950,08/01/2024 21:00,East,Clothing,2553,8,Returning
8951,08/01/2024 22:00,East,Groceries,4857,5,New
8952,08/01/2024 23:00,East,Electronics,735,7,Returning
8953,09/01/2024 0:00,East,Groceries,4490,3,Returning
8954,09/01/2024 1:00,West,Clothing,3487,8,New
8955,09/01/2024 2:00,South,Clothing,1369,2,New
8956,09/01/2024 3:00,North,Electronics,4518,8,Returning
8957,09/01/2024 4:00,East,Electronics,2204,2,Returning
8958,09/01/2024 5:00,South,Furniture,4090,7,New
8959,09/01/2024 6:00,East,Electronics,2005,2,New
8960,09/01/2024 7:00,East,Furniture,4270,7,Returning
8961,09/01/2024 8:00,North,Clothing,3219,1,New
8962,09/01/2024 9:00,North,Clothing,791,6,Returning
8963,09/01/2024 10:00,North,Groceries,3283,7,Returning
8964,09/01/2024 11:00,East,Groceries,1038,4,New
8965,09/01/2024 12:00,East,Furniture,2118,1,New
8966,09/01/2024 13:00,East,Electronics,934,6,Returning
8967,09/01/2024 14:00,North,Electronics,208,4,New
8968,09/01/2024 15:00,West,Groceries,1138,3,New
8969,09/01/2024 16:00,South,Clothing,2728,4,New
8970,09/01/2024 17:00,West,Furniture,2460,6,New
8971,09/01/2024 18:00,East,Clothing,2557,5,New
8972,09/01/2024 19:00,East,Clothing,1314,2,Returning
8973,09/01/2024 20:00,West,Electronics,3457,2,New
8974,09/01/2024 21:00,East,Furniture,3551,3,New
8975,09/01/2024 22:00,South,Clothing,1854,6,New
8976,09/01/2024 23:00,East,Groceries,4418,1,Returning
8977,10/01/2024 0:00,South,Groceries,3256,7,Returning
8978,10/01/2024 1:00,West,Electronics,3594,8,Returning
8979,10/01/2024 2:00,West,Groceries,1459,7,New
8980,10/01/2024 3:00,East,Groceries,103,3,Returning
8981,10/01/2024 4:00,South,Clothing,4340,6,New
8982,10/01/2024 5:00,East,Groceries,4130,4,New
8983,10/01/2024 6:00,North,Groceries,704,5,Returning
8984,10/01/2024 7:00,North,Clothing,1933,3,Returning
8985,10/01/2024 8:00,North,Electronics,3341,5,Returning
8986,10/01/2024 9:00,North,Electronics,3295,6,Returning
8987,10/01/2024 10:00,East,Furniture,4316,8,New
8988,10/01/2024 11:00,North,Groceries,787,6,Returning
8989,10/01/2024 12:00,South,Clothing,2207,9,New
8990,10/01/2024 13:00,West,Furniture,576,4,Returning
8991,10/01/2024 14:00,West,Electronics,2009,2,Returning
8992,10/01/2024 15:00,North,Electronics,174,9,Returning
8993,10/01/2024 16:00,North,Clothing,4502,3,New
8994,10/01/2024 17:00,North,Furniture,2683,7,Returning
8995,10/01/2024 18:00,East,Furniture,4264,4,New
8996,10/01/2024 19:00,West,Clothing,394,1,New
8997,10/01/2024 20:00,North,Clothing,1215,8,New
8998,10/01/2024 21:00,South,Furniture,1371,4,New
8999,10/01/2024 22:00,North,Electronics,1995,6,New
9000,10/01/2024 23:00,West,Groceries,4034,7,New
9001,11/01/2024 0:00,North,Electronics,1994,8,New
9002,11/01/2024 1:00,West,Clothing,1103,2,New
9003,11/01/2024 2:00,North,Furniture,418,9,New
9004,11/01/2024 3:00,South,Furniture,490,3,Returning
9005,11/01/2024 4:00,North,Groceries,3824,1,Returning
9006,11/01/2024 5:00,South,Furniture,2280,2,Returning
9007,11/01/2024 6:00,South,Groceries,3658,8,New
9008,11/01/2024 7:00,North,Electronics,3443,6,New
9009,11/01/2024 8:00,South,Electronics,763,1,Returning
9010,11/01/2024 9:00,East,Furniture,800,9,Returning
9011,11/01/2024 10:00,North,Furniture,3801,7,New
9012,11/01/2024 11:00,North,Clothing,3634,3,Returning
9013,11/01/2024 12:00,South,Clothing,1952,7,New
9014,11/01/2024 13:00,South,Furniture,479,6,Returning
9015,11/01/2024 14:00,North,Furniture,159,3,New
9016,11/01/2024 15:00,East,Electronics,1512,8,New
9017,11/01/2024 16:00,South,Furniture,145,1,New
9018,11/01/2024 17:00,South,Clothing,1227,5,New
9019,11/01/2024 18:00,West,Electronics,2156,8,Returning
9020,11/01/2024 19:00,East,Groceries,695,3,New
9021,11/01/2024 20:00,East,Clothing,611,6,New
9022,11/01/2024 21:00,North,Clothing,4493,2,Returning
9023,11/01/2024 22:00,East,Electronics,2969,9,Returning
9024,11/01/2024 23:00,North,Groceries,4679,2,Returning
9025,12/01/2024 0:00,West,Clothing,1795,5,New
9026,12/01/2024 1:00,East,Furniture,3418,3,New
9027,12/01/2024 2:00,South,Clothing,1103,9,Returning
9028,12/01/2024 3:00,West,Electronics,3130,9,Returning
9029,12/01/2024 4:00,North,Electronics,735,7,Returning
9030,12/01/2024 5:00,West,Electronics,110,5,New
9031,12/01/2024 6:00,North,Clothing,4665,9,Returning
9032,12/01/2024 7:00,West,Groceries,2819,7,Returning
9033,12/01/2024 8:00,North,Furniture,4642,2,New
9034,12/01/2024 9:00,East,Electronics,1736,1,New
9035,12/01/2024 10:00,South,Groceries,1706,4,New
9036,12/01/2024 11:00,North,Furniture,2063,8,Returning
9037,12/01/2024 12:00,West,Electronics,3560,6,New
9038,12/01/2024 13:00,North,Furniture,2872,2,New
9039,12/01/2024 14:00,North,Furniture,4634,5,Returning
9040,12/01/2024 15:00,North,Groceries,225,9,New
9041,12/01/2024 16:00,West,Furniture,3570,6,Returning
9042,12/01/2024 17:00,South,Electronics,1719,6,Returning
9043,12/01/2024 18:00,East,Groceries,983,7,New
9044,12/01/2024 19:00,South,Clothing,2601,5,Returning
9045,12/01/2024 20:00,North,Clothing,2575,3,Returning
9046,12/01/2024 21:00,West,Groceries,771,3,Returning
9047,12/01/2024 22:00,South,Clothing,1089,5,New
9048,12/01/2024 23:00,North,Furniture,2100,4,Returning
9049,13/01/2024 0:00,East,Electronics,2103,5,Returning
9050,13/01/2024 1:00,East,Furniture,1656,9,New
9051,13/01/2024 2:00,East,Groceries,828,5,New
9052,13/01/2024 3:00,North,Electronics,121,4,Returning
9053,13/01/2024 4:00,West,Groceries,4854,4,Returning
9054,13/01/2024 5:00,South,Groceries,4723,1,New
9055,13/01/2024 6:00,East,Groceries,2470,4,Returning
9056,13/01/2024 7:00,North,Furniture,4976,4,New
9057,13/01/2024 8:00,North,Electronics,3401,9,New
9058,13/01/2024 9:00,South,Electronics,437,4,New
9059,13/01/2024 10:00,East,Electronics,677,7,Returning
9060,13/01/2024 11:00,North,Furniture,4589,1,New
9061,13/01/2024 12:00,South,Clothing,3187,7,New
9062,13/01/2024 13:00,West,Furniture,4232,2,New
9063,13/01/2024 14:00,West,Furniture,4502,8,Returning
9064,13/01/2024 15:00,West,Groceries,2295,1,Returning
9065,13/01/2024 16:00,East,Electronics,338,3,New
9066,13/01/2024 17:00,South,Electronics,1023,8,New
9067,13/01/2024 18:00,South,Clothing,426,8,Returning
9068,13/01/2024 19:00,North,Clothing,1025,5,Returning
9069,13/01/2024 20:00,North,Groceries,2112,5,Returning
9070,13/01/2024 21:00,North,Electronics,679,8,New
9071,13/01/2024 22:00,South,Clothing,917,5,Returning
9072,13/01/2024 23:00,North,Clothing,2285,9,New
9073,14/01/2024 0:00,South,Electronics,1767,1,New
9074,14/01/2024 1:00,South,Furniture,2392,5,Returning
9075,14/01/2024 2:00,West,Clothing,2203,3,New
9076,14/01/2024 3:00,North,Electronics,3258,3,New
9077,14/01/2024 4:00,West,Clothing,4692,2,Returning
9078,14/01/2024 5:00,East,Groceries,629,3,New
9079,14/01/2024 6:00,East,Clothing,586,7,New
9080,14/01/2024 7:00,East,Electronics,4279,8,Returning
9081,14/01/2024 8:00,South,Clothing,2581,8,New
9082,14/01/2024 9:00,South,Groceries,3855,8,Returning
9083,14/01/2024 10:00,South,Groceries,1156,1,Returning
9084,14/01/2024 11:00,North,Clothing,4161,7,New
9085,14/01/2024 12:00,West,Clothing,4627,2,New
9086,14/01/2024 13:00,South,Groceries,3214,4,Returning
9087,14/01/2024 14:00,West,Groceries,619,5,Returning
9088,14/01/2024 15:00,West,Furniture,4487,1,New
9089,14/01/2024 16:00,West,Furniture,3983,4,New
9090,14/01/2024 17:00,North,Groceries,3779,4,New
9091,14/01/2024 18:00,North,Clothing,280,9,Returning
9092,14/01/2024 19:00,East,Electronics,4015,9,New
9093,14/01/2024 20:00,East,Clothing,776,1,New
9094,14/01/2024 21:00,West,Clothing,1190,8,New
9095,14/01/2024 22:00,East,Furniture,2928,4,New
9096,14/01/2024 23:00,West,Furniture,1398,4,Returning
9097,15/01/2024 0:00,North,Furniture,3341,5,Returning
9098,15/01/2024 1:00,North,Groceries,3080,2,New
9099,15/01/2024 2:00,North,Groceries,630,1,New
9100,15/01/2024 3:00,South,Clothing,3314,5,Returning
9101,15/01/2024 4:00,West,Clothing,4627,7,New
9102,15/01/2024 5:00,North,Electronics,889,9,Returning
9103,15/01/2024 6:00,West,Clothing,3026,2,Returning
9104,15/01/2024 7:00,East,Clothing,1775,8,Returning
9105,15/01/2024 8:00,East,Furniture,2352,7,Returning
9106,15/01/2024 9:00,North,Furniture,1506,2,New
9107,15/01/2024 10:00,West,Furniture,1835,5,Returning
9108,15/01/2024 11:00,North,Furniture,242,7,New
9109,15/01/2024 12:00,East,Furniture,4910,3,New
9110,15/01/2024 13:00,North,Electronics,3162,2,Returning
9111,15/01/2024 14:00,West,Electronics,2553,6,Returning
9112,15/01/2024 15:00,East,Electronics,1980,6,Returning
9113,15/01/2024 16:00,South,Furniture,2743,4,New
9114,15/01/2024 17:00,East,Groceries,1963,1,Returning
9115,15/01/2024 18:00,South,Furniture,1864,5,Returning
9116,15/01/2024 19:00,North,Furniture,2373,1,Returning
9117,15/01/2024 20:00,North,Electronics,1452,8,New
9118,15/01/2024 21:00,West,Furniture,982,2,Returning
9119,15/01/2024 22:00,South,Electronics,2827,9,Returning
9120,15/01/2024 23:00,North,Furniture,4230,9,Returning
9121,16/01/2024 0:00,South,Clothing,849,3,New
9122,16/01/2024 1:00,North,Groceries,260,6,Returning
9123,16/01/2024 2:00,East,Groceries,1309,9,New
9124,16/01/2024 3:00,North,Electronics,4901,7,New
9125,16/01/2024 4:00,West,Clothing,4161,4,New
9126,16/01/2024 5:00,East,Groceries,3020,3,New
9127,16/01/2024 6:00,West,Electronics,4653,2,New
9128,16/01/2024 7:00,East,Furniture,2282,1,Returning
9129,16/01/2024 8:00,South,Furniture,4918,1,Returning
9130,16/01/2024 9:00,West,Clothing,1552,4,New
9131,16/01/2024 10:00,North,Groceries,1278,4,New
9132,16/01/2024 11:00,South,Furniture,3226,9,New
9133,16/01/2024 12:00,North,Electronics,1953,1,New
9134,16/01/2024 13:00,East,Furniture,3169,4,Returning
9135,16/01/2024 14:00,East,Furniture,1594,3,Returning
9136,16/01/2024 15:00,North,Groceries,3128,9,New
9137,16/01/2024 16:00,North,Groceries,1451,5,New
9138,16/01/2024 17:00,South,Electronics,350,9,New
9139,16/01/2024 18:00,North,Clothing,4569,6,Returning
9140,16/01/2024 19:00,West,Clothing,4428,9,New
9141,16/01/2024 20:00,West,Furniture,4857,1,Returning
9142,16/01/2024 21:00,North,Electronics,3611,4,Returning
9143,16/01/2024 22:00,West,Clothing,3445,4,New
9144,16/01/2024 23:00,North,Clothing,2839,6,Returning
9145,17/01/2024 0:00,South,Furniture,717,1,New
9146,17/01/2024 1:00,West,Electronics,1027,5,Returning
9147,17/01/2024 2:00,West,Clothing,1518,3,New
9148,17/01/2024 3:00,North,Groceries,4462,1,New
9149,17/01/2024 4:00,West,Groceries,948,6,New
9150,17/01/2024 5:00,East,Furniture,4622,3,New
9151,17/01/2024 6:00,South,Furniture,2662,4,New
9152,17/01/2024 7:00,South,Furniture,3606,9,New
9153,17/01/2024 8:00,West,Furniture,640,2,Returning
9154,17/01/2024 9:00,West,Clothing,1418,1,Returning
9155,17/01/2024 10:00,East,Electronics,4797,6,New
9156,17/01/2024 11:00,East,Furniture,1404,1,Returning
9157,17/01/2024 12:00,West,Furniture,1553,1,New
9158,17/01/2024 13:00,West,Clothing,1068,7,Returning
9159,17/01/2024 14:00,East,Furniture,732,2,Returning
9160,17/01/2024 15:00,North,Furniture,1243,4,New
9161,17/01/2024 16:00,East,Electronics,3247,4,New
9162,17/01/2024 17:00,North,Groceries,2331,2,Returning
9163,17/01/2024 18:00,South,Furniture,2813,6,Returning
9164,17/01/2024 19:00,South,Clothing,700,2,Returning
9165,17/01/2024 20:00,East,Electronics,4030,8,Returning
9166,17/01/2024 21:00,North,Clothing,3942,4,Returning
9167,17/01/2024 22:00,East,Electronics,206,1,Returning
9168,17/01/2024 23:00,East,Electronics,1979,7,New
9169,18/01/2024 0:00,North,Furniture,437,6,Returning
9170,18/01/2024 1:00,East,Furniture,3981,6,New
9171,18/01/2024 2:00,South,Furniture,3713,3,Returning
9172,18/01/2024 3:00,West,Groceries,4520,7,New
9173,18/01/2024 4:00,West,Groceries,1258,6,New
9174,18/01/2024 5:00,East,Clothing,2336,9,New
9175,18/01/2024 6:00,North,Furniture,1004,3,New
9176,18/01/2024 7:00,North,Groceries,1919,3,Returning
9177,18/01/2024 8:00,South,Furniture,2659,4,New
9178,18/01/2024 9:00,North,Groceries,361,3,New
9179,18/01/2024 10:00,North,Groceries,3603,4,Returning
9180,18/01/2024 11:00,South,Electronics,2762,6,Returning
9181,18/01/2024 12:00,East,Furniture,4162,1,Returning
9182,18/01/2024 13:00,West,Furniture,1432,2,New
9183,18/01/2024 14:00,South,Groceries,4526,6,Returning
9184,18/01/2024 15:00,East,Furniture,4994,6,New
9185,18/01/2024 16:00,South,Groceries,4605,1,New
9186,18/01/2024 17:00,East,Furniture,3912,6,New
9187,18/01/2024 18:00,South,Electronics,4081,9,Returning
9188,18/01/2024 19:00,East,Furniture,2911,8,New
9189,18/01/2024 20:00,South,Electronics,1032,5,New
9190,18/01/2024 21:00,East,Clothing,3418,4,New
9191,18/01/2024 22:00,South,Furniture,3592,6,Returning
9192,18/01/2024 23:00,West,Furniture,4928,5,Returning
9193,19/01/2024 0:00,West,Furniture,2752,6,New
